time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb
2017-05-24T00:00:00.000-0400,87567312,64463774,1578957
2017-05-25T00:00:00.000-0400,88328758,64488947,1581317
2017-05-26T00:00:00.000-0400,88382016,64509573,1583666
2017-05-27T00:00:00.000-0400,88381902,64514477,1579211
2017-05-28T00:00:00.000-0400,88380069,64518625,1572968
2017-05-29T00:00:00.000-0400,88383128,64527086,1571830
2017-05-30T00:00:00.000-0400,88453039,64540777,1573863
2017-05-31T00:00:00.000-0400,88540278,64572516,1575835
2017-06-01T00:00:00.000-0400,88652586,64596571,1575009
2017-06-02T00:00:00.000-0400,89544636,64616396,1576385
2017-06-03T00:00:00.000-0400,90312016,64619807,1577676
2017-06-04T00:00:00.000-0400,90387259,64626636,1577417
2017-06-05T00:00:00.000-0400,90897338,64653138,1580171
2017-06-06T00:00:00.000-0400,91098213,64680087,1588020
2017-06-07T00:00:00.000-0400,91251924,64700776,1585091
2017-06-08T00:00:00.000-0400,91333923,64719505,1587855
2017-06-09T00:00:00.000-0400,91419606,64716230,1587981
2017-06-10T00:00:00.000-0400,91531426,64717375,1588168
2017-06-11T00:00:00.000-0400,91566741,64723769,1593034
2017-06-12T00:00:00.000-0400,91755132,64720757,1593142
2017-06-13T00:00:00.000-0400,92044201,64743043,1593292
2017-06-14T00:00:00.000-0400,92136007,64764882,1595158
2017-06-15T00:00:00.000-0400,92178784,64789805,1596263
2017-06-16T00:00:00.000-0400,92221540,64808599,1596588
2017-06-17T00:00:00.000-0400,92247484,64813415,1597075
2017-06-18T00:00:00.000-0400,92258778,64818479,1597307
2017-06-19T00:00:00.000-0400,92312450,64837430,1598129
2017-06-20T00:00:00.000-0400,92386889,64853792,1600117
2017-06-21T00:00:00.000-0400,92457338,64880067,1601986
2017-06-22T00:00:00.000-0400,92549772,64901237,1602735
2017-06-23T00:00:00.000-0400,92599283,64858392,1604145
2017-06-24T00:00:00.000-0400,92614731,64862630,1604415
2017-06-25T00:00:00.000-0400,92702932,64868202,1604104
2017-07-03T00:00:00.000-0400,93024729,64963560,1610269
2017-07-04T00:00:00.000-0400,93035134,64969419,1610782
2017-07-05T00:00:00.000-0400,93020037,64996174,1612278
2017-07-06T00:00:00.000-0400,93075620,65018061,1613382
2017-07-07T00:00:00.000-0400,93144146,65034863,1613890
2017-07-08T00:00:00.000-0400,93150807,65041325,1614711
2017-07-09T00:00:00.000-0400,93628705,65045179,1620322
2017-07-11T00:00:00.000-0400,94068216,65089129,1628959
2017-07-12T00:00:00.000-0400,94172981,65125681,1629168
2017-07-14T00:00:00.000-0400,94569108,65160555,1635994
2017-07-15T00:00:00.000-0400,94588671,65166121,1654155
2017-07-16T00:00:00.000-0400,94609484,65169625,1655497
2017-07-17T00:00:00.000-0400,94704948,65201304,1659357
2017-07-21T00:00:00.000-0400,94952508,65279552,1664400
2017-07-22T00:00:00.000-0400,95007995,65284018,1664880
2017-07-27T00:00:00.000-0400,97064724,65395170,1696349
2017-07-28T00:00:00.000-0400,97084261,65405058,1698165
2017-07-29T00:00:00.000-0400,97098247,65410527,1698285
2017-07-30T00:00:00.000-0400,97127997,65416376,1698760
2017-07-31T00:00:00.000-0400,97777553,65438789,1700497
2017-08-01T00:00:00.000-0400,99164436,65466755,1701707
2017-08-02T00:00:00.000-0400,100158901,65495112,1702318
2017-08-03T00:00:00.000-0400,100720868,65517196,1703797
2017-08-04T00:00:00.000-0400,101401598,65543142,1707787
2017-08-05T00:00:00.000-0400,101412919,65543898,1707989
2017-08-06T00:00:00.000-0400,101464082,65552415,1710189
2017-08-12T00:00:00.000-0400,102170857,65696039,1726714
2017-08-13T00:00:00.000-0400,102181438,65707029,1730706
2017-08-14T00:00:00.000-0400,102311678,65743247,1740620
2017-08-18T00:00:00.000-0400,106132224,65927188,1744557
2017-08-19T00:00:00.000-0400,106950212,65909912,1745076
2017-08-20T00:00:00.000-0400,107752806,65922506,1746528
2017-08-21T00:00:00.000-0400,108595327,65993352,1749585
2017-08-22T00:00:00.000-0400,108885763,66039185,1750377
2017-08-23T00:00:00.000-0400,108960447,66100543,1752404
2017-08-24T00:00:00.000-0400,109011400,66131045,1754439
2017-08-25T00:00:00.000-0400,109017320,66129097,1754988
2017-08-27T00:00:00.000-0400,109098734,66166245,1754050
2017-08-28T00:00:00.000-0400,109212272,66235681,1756788
2017-08-30T00:00:00.000-0400,109884582,66312777,1813126
2017-08-31T00:00:00.000-0400,110010889,66332568,1812979
2017-09-01T00:00:00.000-0400,110061502,66360587,1815213
2017-09-03T00:00:00.000-0400,110887326,66376319,1816174
2017-09-05T00:00:00.000-0400,111921103,66447628,1822337
2017-09-06T00:00:00.000-0400,112043786,66503356,1824030
2017-09-07T00:00:00.000-0400,112080476,66505995,1824388
2017-09-08T00:00:00.000-0400,112226795,66536853,1824697
2017-09-09T00:00:00.000-0400,112271974,66544492,1824335
2017-09-10T00:00:00.000-0400,112399328,66561403,1832029
2017-09-11T00:00:00.000-0400,112526606,66613210,1835088
2017-09-12T00:00:00.000-0400,112653404,66671317,1835942
2017-09-13T00:00:00.000-0400,112764399,66740678,1837174
2017-09-14T00:00:00.000-0400,112905371,66775645,1838628
2017-09-15T00:00:00.000-0400,113099762,66817732,1841757
2017-09-16T00:00:00.000-0400,113158368,66822712,1841081
2017-09-17T00:00:00.000-0400,113225539,66833179,1841520
2017-09-18T00:00:00.000-0400,113332357,66929057,1842510
2017-09-19T00:00:00.000-0400,113439318,66968741,1843097
2017-09-20T00:00:00.000-0400,113516778,67024816,1844060
2017-09-21T00:00:00.000-0400,113667837,67057030,1844404
2017-09-22T00:00:00.000-0400,113855506,67064184,1845438
2017-09-23T00:00:00.000-0400,113893319,67071287,1845514
2017-09-24T00:00:00.000-0400,119353799,67085109,1846010
2017-09-25T00:00:00.000-0400,122222286,67134398,1846739
2017-09-26T00:00:00.000-0400,122326607,67214234,1848930
2017-09-27T00:00:00.000-0400,122390090,67276641,1849441
2017-09-28T00:00:00.000-0400,122690755,67326245,1849253
2017-09-29T00:00:00.000-0400,122766696,67380940,1849863
2017-09-30T00:00:00.000-0400,122809408,67394221,1850003
2017-10-01T00:00:00.000-0400,122869255,67411855,1850477
2017-10-02T00:00:00.000-0400,123019773,67493994,1852426
2017-10-03T00:00:00.000-0400,123143855,67541615,1853083
2017-10-04T00:00:00.000-0400,123299899,67627191,1854906
2017-10-05T00:00:00.000-0400,123349840,67703675,1855506
2017-10-06T00:00:00.000-0400,123450516,67738145,1856008
2017-10-07T00:00:00.000-0400,123460875,67745153,1856723
2017-10-08T00:00:00.000-0400,123479604,67755149,1858331
2017-10-09T00:00:00.000-0400,123581514,67782297,1858356
2017-10-10T00:00:00.000-0400,123715313,67814844,1859345
2017-10-11T00:00:00.000-0400,123830666,67899600,1862217
2017-10-12T00:00:00.000-0400,124049451,67937302,1863178
2017-10-13T00:00:00.000-0400,124252149,67969409,1863861
2017-10-14T00:00:00.000-0400,124317760,67973750,1864772
2017-10-15T00:00:00.000-0400,124444254,67990144,1865821
2017-10-16T00:00:00.000-0400,124559194,68052998,1872439
2017-10-17T00:00:00.000-0400,124653544,68114718,1875444
2017-10-18T00:00:00.000-0400,124756689,68183520,1884714
2017-10-19T00:00:00.000-0400,124851507,68214568,1889333
2017-10-20T00:00:00.000-0400,124928083,68252940,1893226
2017-10-21T00:00:00.000-0400,125330481,68286069,1903099
2017-10-22T00:00:00.000-0400,107837699,68300075,1903438
2017-10-23T00:00:00.000-0400,98513134,68357411,1904089
2017-10-24T00:00:00.000-0400,99769747,68479891,1908534
2017-10-25T00:00:00.000-0400,100597320,68527771,1920855
2017-10-26T00:00:00.000-0400,101909775,68577379,1922194
2017-10-27T00:00:00.000-0400,103111258,68615182,1924075
2017-10-28T00:00:00.000-0400,103751040,68622774,1948781
2017-10-29T00:00:00.000-0400,104421061,68637520,1950936
2017-10-30T00:00:00.000-0400,105120572,68701980,1951821
2017-10-31T00:00:00.000-0400,105809373,68769951,1954845
2017-11-01T00:00:00.000-0400,106670404,68864964,1957328
2017-11-02T00:00:00.000-0400,106990766,68886354,1957466
2017-11-03T00:00:00.000-0400,107589202,68913444,1958171
2017-11-04T00:00:00.000-0400,108111799,68920207,1957972
2017-11-05T00:00:00.000-0400,108598702,68938435,1959169
2017-11-06T00:00:00.000-0500,108830469,69101599,1961336
2017-11-07T00:00:00.000-0500,109030108,69181028,1963860
2017-11-08T00:00:00.000-0500,109148137,69229164,1966080
2017-11-09T00:00:00.000-0500,109193928,69257279,1968035
2017-11-10T00:00:00.000-0500,109294974,69305748,1976169
2017-11-11T00:00:00.000-0500,109320447,69309890,1976340
2017-11-12T00:00:00.000-0500,109523340,69368940,1977960
2017-11-13T00:00:00.000-0500,109606880,69405576,1979761
2017-11-14T00:00:00.000-0500,109716006,69471663,1981245
2017-11-15T00:00:00.000-0500,109847119,69520622,1986564
2017-11-16T00:00:00.000-0500,109974092,69549001,1988115
2017-11-17T00:00:00.000-0500,110137687,69584534,1989696
2017-11-18T00:00:00.000-0500,110225080,69568787,1990030
2017-11-19T00:00:00.000-0500,110404928,69609293,1991925
2017-11-20T00:00:00.000-0500,110523216,69630574,1992467
2017-11-22T00:00:00.000-0500,110792498,69687326,1995912
2017-11-23T00:00:00.000-0500,110798791,69692487,1996311
2017-11-24T00:00:00.000-0500,110818388,69703855,1996586
2017-11-25T00:00:00.000-0500,110871488,69714860,1997205
2017-11-26T00:00:00.000-0500,111099506,69754141,1999116
2017-11-27T00:00:00.000-0500,111895984,69801132,1999838
2017-11-28T00:00:00.000-0500,112791623,69868548,2001574
2017-11-29T00:00:00.000-0500,113175372,69909893,2002942
2017-11-30T00:00:00.000-0500,113728713,69952172,2003374
2017-12-01T00:00:00.000-0500,114111052,69980921,2004272
2017-12-02T00:00:00.000-0500,114579448,69991507,2005864
2017-12-03T00:00:00.000-0500,115037532,70005036,2006289
2017-12-04T00:00:00.000-0500,115266724,70041214,2007359
2017-12-05T00:00:00.000-0500,115418676,70081063,2009379
2017-12-06T00:00:00.000-0500,115470221,70109762,2011065
2017-12-07T00:00:00.000-0500,115492217,70120566,2010999
2017-12-11T00:00:00.000-0500,115642755,70166543,2013968
2017-12-17T00:00:00.000-0500,116121219,70291836,2023902
2017-12-18T00:00:00.000-0500,116178346,70309426,2025583
2017-12-19T00:00:00.000-0500,116213420,70360709,2025604
2017-12-20T00:00:00.000-0500,116462486,70378458,2029701
2017-12-21T00:00:00.000-0500,116972207,70380887,2030330
2017-12-22T00:00:00.000-0500,117819718,70389604,2030004
2017-12-23T00:00:00.000-0500,118646184,70389199,2030754
2017-12-24T00:00:00.000-0500,119820447,70391047,2032369
2017-12-25T00:00:00.000-0500,120929104,70388466,2034062
2017-12-26T00:00:00.000-0500,122330697,70393064,2039696
2017-12-27T00:00:00.000-0500,123189124,70397648,2042437
2017-12-28T00:00:00.000-0500,123645050,70402277,2046556
2017-12-29T00:00:00.000-0500,124025231,70405367,2046643
2017-12-30T00:00:00.000-0500,124404628,70399818,2046792
2017-12-31T00:00:00.000-0500,124947287,70402065,2047089
2018-01-01T00:00:00.000-0500,125169168,70401973,2047455
2018-01-02T00:00:00.000-0500,125188029,70417224,2049836
2018-01-03T00:00:00.000-0500,125226295,70444688,2050249
2018-01-04T00:00:00.000-0500,125244648,70454107,2052116
2018-01-05T00:00:00.000-0500,125290600,70484435,2058360
2018-01-06T00:00:00.000-0500,125297187,70490198,2058501
2018-01-07T00:00:00.000-0500,125317263,70505475,2058752
2018-01-08T00:00:00.000-0500,125358321,70563195,2059658
2018-01-09T00:00:00.000-0500,125440017,70795686,2060720
2018-01-10T00:00:00.000-0500,125577604,70838579,2063666
2018-01-11T00:00:00.000-0500,125652305,70845688,2063118
2018-01-12T00:00:00.000-0500,125764340,70879187,2063019
2018-01-13T00:00:00.000-0500,125788735,70883610,2063310
2018-01-14T00:00:00.000-0500,125897326,70881599,2063865
2018-01-15T00:00:00.000-0500,125960426,70897254,2064365
2018-01-16T00:00:00.000-0500,126031844,70956286,2064946
2018-01-17T00:00:00.000-0500,126061609,70979798,2068250
2018-01-18T00:00:00.000-0500,126114931,71005670,2071992
2018-01-19T00:00:00.000-0500,126291808,71045270,2074852
2018-01-20T00:00:00.000-0500,126300992,71049342,2074906
2018-01-24T00:00:00.000-0500,126556737,71205749,2075071
2018-01-25T00:00:00.000-0500,126775187,71257731,2079230
2018-01-28T00:00:00.000-0500,126927659,71291822,2082917
2018-01-29T00:00:00.000-0500,127090537,71381857,2090762
2018-01-30T00:00:00.000-0500,127214925,71420849,2096985
2018-01-31T00:00:00.000-0500,127310273,71473878,2096117
2018-02-01T00:00:00.000-0500,127415086,71527559,2099374
2018-02-02T00:00:00.000-0500,127686842,71564148,2100219
2018-02-03T00:00:00.000-0500,127432972,71571652,2100805
2018-02-04T00:00:00.000-0500,127472098,71576542,2106072
2018-02-05T00:00:00.000-0500,127556127,71628877,2107866
2018-02-06T00:00:00.000-0500,127576633,71698200,2110098
2018-02-07T00:00:00.000-0500,127637473,71751955,2114193
2018-02-08T00:00:00.000-0500,127757205,71785264,2109076
2018-02-09T00:00:00.000-0500,127838629,71826159,2109788
2018-02-10T00:00:00.000-0500,127863433,71827555,2110464
2018-02-11T00:00:00.000-0500,127911059,71843896,2112740
2018-02-14T00:00:00.000-0500,128363272,72050997,2127813
2018-02-15T00:00:00.000-0500,128315058,72040414,2122956
2018-02-16T00:00:00.000-0500,128480485,72106114,2130169
2018-02-17T00:00:00.000-0500,128557812,72123097,2134462
2018-02-18T00:00:00.000-0500,128675384,72147600,2137012
2018-02-20T00:00:00.000-0500,128956396,72231640,2138255
2018-02-21T00:00:00.000-0500,129058470,72286046,2139938
2018-02-22T00:00:00.000-0500,129146618,72328611,2145282
2018-02-23T00:00:00.000-0500,129346406,72382314,2146566
2018-02-24T00:00:00.000-0500,129384622,72393398,2148034
2018-02-25T00:00:00.000-0500,129451171,72416923,2150844
2018-02-26T00:00:00.000-0500,129662418,72508567,2151755
2018-02-27T00:00:00.000-0500,129799276,72556145,2153041
2018-02-28T00:00:00.000-0500,129938698,72648213,2155557
2018-03-01T00:00:00.000-0500,130004143,72685644,2158186
2018-03-02T00:00:00.000-0500,130114088,72712269,2158810
2018-03-03T00:00:00.000-0500,130144592,72717703,2159109
2018-03-04T00:00:00.000-0500,130263534,72713381,2159415
2018-03-05T00:00:00.000-0500,130319842,72712930,2160100
2018-03-06T00:00:00.000-0500,130361915,72729435,2163095
2018-03-07T00:00:00.000-0500,130426521,72757142,2163203
2018-03-08T00:00:00.000-0500,130517623,72782427,2163838
2018-03-09T00:00:00.000-0500,130559971,72799102,2165418
2018-03-10T00:00:00.000-0500,130614730,72806906,2166096
2018-03-11T00:00:00.000-0500,130719442,72831022,2168250
2018-03-15T00:00:00.000-0400,131128193,73113419,2182097
2018-03-16T00:00:00.000-0400,131156498,73197043,2183358
2018-03-17T00:00:00.000-0400,131225332,73206611,2183691
2018-03-18T00:00:00.000-0400,131319725,73224882,2184356
2018-03-19T00:00:00.000-0400,131426109,73282696,2190780
2018-03-20T00:00:00.000-0400,131543791,73343169,2192855
2018-03-21T00:00:00.000-0400,131650526,73406640,2195625
2018-03-22T00:00:00.000-0400,131743053,73452670,2199319
2018-03-23T00:00:00.000-0400,131815171,73531874,2201733
2018-03-24T00:00:00.000-0400,131870855,73544592,2201975
2018-03-25T00:00:00.000-0400,131986406,73565018,2202338
2018-03-26T00:00:00.000-0400,132118548,73617932,2206173
2018-03-27T00:00:00.000-0400,132265801,73675231,2211423
2018-03-28T00:00:00.000-0400,132355192,73717749,2213182
2018-03-29T00:00:00.000-0400,132474282,73757429,2216448
2018-03-30T00:00:00.000-0400,132584065,73771195,2218390
2018-03-31T00:00:00.000-0400,132660831,73779753,2218649
2018-04-01T00:00:00.000-0400,132712084,73789519,2220969
2018-04-02T00:00:00.000-0400,132808756,73848809,2221163
2018-04-03T00:00:00.000-0400,132981603,73902652,2221311
2018-04-04T00:00:00.000-0400,133187887,73947606,2222034
2018-04-05T00:00:00.000-0400,133407240,74003777,2223660
2018-04-06T00:00:00.000-0400,133549190,74055151,2223982
2018-04-07T00:00:00.000-0400,133620866,74068062,2225260
2018-04-08T00:00:00.000-0400,133710524,74084183,2226098
2018-04-09T00:00:00.000-0400,133840689,74150350,2228788
2018-04-10T00:00:00.000-0400,134069592,74199902,2231307
2018-04-11T00:00:00.000-0400,134215182,74248713,2241417
2018-04-12T00:00:00.000-0400,134317844,74301551,2248230
2018-04-13T00:00:00.000-0400,134464195,74333456,2251233
2018-04-14T00:00:00.000-0400,134550923,74344983,2252599
2018-04-15T00:00:00.000-0400,134665203,74360959,2255910
2018-04-16T00:00:00.000-0400,134871216,74407207,2257854
2018-04-17T00:00:00.000-0400,135047570,74474735,2260565
2018-04-18T00:00:00.000-0400,135273479,74543821,2262697
2018-04-19T00:00:00.000-0400,135376660,74588021,2272568
2018-04-20T00:00:00.000-0400,135448417,74670701,2273776
2018-04-21T00:00:00.000-0400,135535049,74682266,2274998
2018-04-22T00:00:00.000-0400,135642275,74697731,2281072
2018-04-23T00:00:00.000-0400,135907147,74751817,2283773
2018-04-24T00:00:00.000-0400,136072962,74807372,2284103
2018-04-25T00:00:00.000-0400,136342247,74873471,2287525
2018-04-26T00:00:00.000-0400,136496925,74910867,2288219
2018-04-27T00:00:00.000-0400,136665644,74954837,2288309
2018-04-28T00:00:00.000-0400,136708659,74963846,2290181
2018-04-29T00:00:00.000-0400,136766367,74978894,2290557
2018-04-30T00:00:00.000-0400,136966288,75019641,2299996
2018-05-01T00:00:00.000-0400,137162152,75060282,2300264
2018-05-02T00:00:00.000-0400,137199574,75094609,2301139
2018-05-03T00:00:00.000-0400,137247322,75129664,2301576
2018-05-04T00:00:00.000-0400,137362139,75152623,2301944
2018-05-05T00:00:00.000-0400,137381624,75162796,2302298
2018-05-06T00:00:00.000-0400,137411899,75168052,2302320
2018-05-07T00:00:00.000-0400,137511690,75189238,2302380
2018-05-08T00:00:00.000-0400,137597443,75215028,2304246
2018-05-09T00:00:00.000-0400,137641082,75244149,2304423
2018-05-11T00:00:00.000-0400,137752720,75286732,2304606
2018-05-12T00:00:00.000-0400,137803664,75283064,2304645
2018-05-13T00:00:00.000-0400,137825640,75288324,2307715
2018-05-14T00:00:00.000-0400,137929265,75287285,2310819
2018-05-15T00:00:00.000-0400,138492263,75319996,2316518
2018-05-16T00:00:00.000-0400,138546734,75349547,2317123
2018-05-17T00:00:00.000-0400,138658962,75376562,2331076
2018-05-18T00:00:00.000-0400,138683773,75401208,2331120
2018-05-19T00:00:00.000-0400,138709136,75408645,2331395
2018-05-20T00:00:00.000-0400,138725765,75414951,2342699
2018-05-21T00:00:00.000-0400,138785227,75443964,2347251
2018-05-22T00:00:00.000-0400,138974118,75470217,2347560
2018-05-23T00:00:00.000-0400,139016043,75481750,2348103
2018-05-25T00:00:00.000-0400,139596373,75524326,2350604
2018-05-26T00:00:00.000-0400,139623784,75527042,2350686
2018-05-27T00:00:00.000-0400,139635223,75532185,2352087
2018-05-28T00:00:00.000-0400,139653929,75539985,2352503
2018-05-30T00:00:00.000-0400,140620174,75577152,2352720
2018-05-31T00:00:00.000-0400,140779105,75606421,2352918
2018-06-01T00:00:00.000-0400,140799303,75613107,2353304
2018-06-02T00:00:00.000-0400,140809743,75619642,2353367
2018-06-03T00:00:00.000-0400,140816516,75624915,2353391
2018-06-04T00:00:00.000-0400,140856082,75644266,2353730
2018-06-05T00:00:00.000-0400,140887963,75677233,2358316
2018-06-06T00:00:00.000-0400,140914851,75698874,2361936
2018-06-07T00:00:00.000-0400,140958006,75718972,2362007
2018-06-08T00:00:00.000-0400,140991065,75736012,2362562
2018-06-09T00:00:00.000-0400,141010064,75737528,2362691
2018-06-10T00:00:00.000-0400,141043141,75746379,2363297
2018-06-14T00:00:00.000-0400,141387792,75831739,2372227
2018-06-15T00:00:00.000-0400,141427414,75843337,2374622
2018-06-16T00:00:00.000-0400,141440191,75848595,2374809
2018-06-17T00:00:00.000-0400,141464345,75854535,2374819
2018-06-18T00:00:00.000-0400,141511949,75876322,2368581
2018-06-19T00:00:00.000-0400,141610333,75899714,2368655
2018-06-20T00:00:00.000-0400,141693880,75921214,2369274
2018-06-21T00:00:00.000-0400,141822310,75942271,2370550
2018-06-22T00:00:00.000-0400,141918885,75961982,2370556
2018-06-23T00:00:00.000-0400,141921489,75967545,2370556
2018-06-24T00:00:00.000-0400,141988142,75973177,2371207
2018-06-25T00:00:00.000-0400,142202419,75996326,2371420
2018-06-26T00:00:00.000-0400,142404610,76016252,2371184
2018-06-27T00:00:00.000-0400,142639981,76042343,2371298
2018-06-28T00:00:00.000-0400,143235468,76066347,2371488
2018-06-29T00:00:00.000-0400,143376236,76095219,2371674
2018-06-30T00:00:00.000-0400,143457095,76100419,2371989
2018-07-01T00:00:00.000-0400,143611817,76085030,2372287
2018-07-02T00:00:00.000-0400,143660140,76106515,2372218
2018-07-03T00:00:00.000-0400,143958458,76120587,2372515
2018-07-04T00:00:00.000-0400,144059316,76121096,2372753
2018-07-05T00:00:00.000-0400,144183221,76149219,2372869
2018-07-06T00:00:00.000-0400,144240691,76166793,2373300
2018-07-07T00:00:00.000-0400,144291146,76163386,2373377
2018-07-08T00:00:00.000-0400,144340104,76168744,2373478
2018-07-09T00:00:00.000-0400,144427570,76192811,2374203
2018-07-10T00:00:00.000-0400,144530830,76205853,2374630
2018-07-11T00:00:00.000-0400,144608218,76232232,2374801
2018-07-12T00:00:00.000-0400,144735698,76256418,2375212
2018-07-13T00:00:00.000-0400,144779732,76277453,2379753
2018-07-14T00:00:00.000-0400,144834121,76284061,2380845
2018-07-15T00:00:00.000-0400,144969011,76293095,2380997
2018-07-16T00:00:00.000-0400,145169715,76312985,2381129
2018-07-17T00:00:00.000-0400,142893915,76328869,2381547
2018-07-18T00:00:00.000-0400,141430100,76353322,2383323
2018-07-19T00:00:00.000-0400,141724958,76379202,2383889
2018-07-20T00:00:00.000-0400,141846350,76397805,2386121
2018-07-21T00:00:00.000-0400,141850905,76400810,2387897
2018-08-04T00:00:00.000-0400,142481485,76683330,2409684
2018-08-05T00:00:00.000-0400,142488471,76690829,2407725
