time,average_meeting_minutes,average_meeting_minutes_with_11_to_15_calls,average_meeting_minutes_with_16_to_25_calls,average_meeting_minutes_with_26_to_50_calls,average_meeting_minutes_with_2_calls,average_meeting_minutes_with_3_to_5_calls,average_meeting_minutes_with_6_to_10_calls,lonely_meetings,max_concurrent_usage_chromebase,max_concurrent_usage_chromebox,num_1day_active_users,num_30day_active_users,num_7day_active_users,num_calls,num_calls_android,num_calls_by_external_users,num_calls_by_internal_users,num_calls_by_pstn_in_users,num_calls_by_pstn_out_users,num_calls_chromebase,num_calls_chromebox,num_calls_ios,num_calls_jamboard,num_calls_unknown_client,num_calls_web,num_meetings,num_meetings_android,num_meetings_chromebase,num_meetings_chromebox,num_meetings_ios,num_meetings_jamboard,num_meetings_unknown_client,num_meetings_web,num_meetings_with_11_to_15_calls,num_meetings_with_16_to_25_calls,num_meetings_with_26_to_50_calls,num_meetings_with_2_calls,num_meetings_with_3_to_5_calls,num_meetings_with_6_to_10_calls,num_meetings_with_external_users,num_meetings_with_pstn_in_users,num_meetings_with_pstn_out_users,total_call_minutes,total_call_minutes_android,total_call_minutes_by_external_users,total_call_minutes_by_internal_users,total_call_minutes_by_pstn_in_users,total_call_minutes_by_pstn_out_users,total_call_minutes_chromebase,total_call_minutes_chromebox,total_call_minutes_ios,total_call_minutes_jamboard,total_call_minutes_unknown_client,total_call_minutes_web,total_meeting_minutes,date,year,month
2018-11-10T00:00:00.000-0500,99,0,0,0,67,131,0,2,0,0,7,465,174,13,0,1,8,4,0,0,0,0,0,0,8,2,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,693,0,67,399,226,0,0,0,0,0,0,399,199,11/10/2018,2018,11
2018-11-11T00:00:00.000-0500,54,0,0,0,16,156,0,17,0,0,23,448,177,54,0,1,46,7,0,0,0,8,0,0,38,11,0,0,0,5,0,0,11,0,0,0,8,3,0,1,3,0,2784,0,30,2426,327,0,0,0,81,0,0,2345,603,11/11/2018,2018,11
2018-11-12T00:00:00.000-0500,26,0,0,0,27,24,0,16,0,0,44,469,182,67,0,1,61,5,0,0,0,1,0,0,60,19,0,0,0,0,0,0,18,0,0,0,15,4,0,1,2,0,1510,0,57,1389,63,0,0,0,0,0,0,1389,505,11/12/2018,2018,11
2018-11-13T00:00:00.000-0500,31,0,0,0,22,42,27,15,0,0,36,474,186,58,2,2,50,6,0,0,0,2,0,0,46,14,2,0,0,2,0,0,14,0,0,0,7,6,1,2,5,0,1514,17,46,1321,146,0,0,0,101,0,0,1202,443,11/13/2018,2018,11
2018-11-14T00:00:00.000-0500,43,0,0,0,33,53,124,13,0,0,48,480,175,73,2,4,63,4,2,0,0,4,0,0,57,22,2,0,0,2,0,0,22,0,0,0,15,6,1,4,3,2,2924,24,139,2648,120,15,0,0,204,0,0,2419,952,11/14/2018,2018,11
2018-11-15T00:00:00.000-0500,34,0,0,0,34,36,0,23,0,0,41,485,180,76,7,3,70,2,1,0,0,5,0,0,58,19,3,0,0,2,0,0,19,0,0,0,18,1,0,3,1,1,1854,288,74,1771,6,1,0,0,37,0,0,1445,655,11/15/2018,2018,11
2018-11-16T00:00:00.000-0500,34,0,0,0,32,37,0,16,0,0,23,474,175,47,0,7,37,3,0,0,0,0,0,0,37,10,0,0,0,0,0,0,10,0,0,0,6,4,0,4,1,0,1163,0,217,813,133,0,0,0,0,0,0,813,347,11/16/2018,2018,11
2018-11-17T00:00:00.000-0500,16,0,0,0,16,0,0,1,0,0,2,459,175,4,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,38,0,0,21,0,16,0,0,0,0,0,21,16,11/17/2018,2018,11
2018-11-18T00:00:00.000-0500,50,0,0,0,0,75,0,10,0,0,16,461,169,22,0,0,22,0,0,0,0,6,0,0,16,3,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,485,0,0,485,0,0,0,0,35,0,0,449,150,11/18/2018,2018,11
2018-11-19T00:00:00.000-0500,34,0,0,0,26,45,35,29,0,0,58,492,180,94,5,1,78,12,3,0,0,6,0,0,67,16,1,0,0,4,0,0,16,0,0,0,8,5,3,1,4,3,2148,19,22,1872,240,12,0,0,153,0,0,1700,547,11/19/2018,2018,11
2018-11-20T00:00:00.000-0500,32,0,0,0,29,40,0,17,0,0,32,500,180,55,1,3,48,1,3,0,0,0,0,0,47,12,1,0,0,0,0,0,12,0,0,0,9,3,0,3,1,2,1213,14,134,988,60,30,0,0,0,0,0,974,385,11/20/2018,2018,11
2018-11-21T00:00:00.000-0500,39,0,0,0,38,41,0,2,0,0,9,494,154,11,0,1,10,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,4,0,0,0,3,1,0,1,0,0,404,0,54,349,0,0,0,0,0,0,0,349,156,11/21/2018,2018,11
2018-11-22T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,479,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2018,2018,11
2018-11-23T00:00:00.000-0500,37,0,0,0,37,0,0,1,0,0,2,469,106,3,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,173,0,37,136,0,0,0,0,0,0,0,136,37,11/23/2018,2018,11
2018-11-24T00:00:00.000-0500,32,0,0,0,0,32,0,2,0,0,7,459,109,10,0,1,8,1,0,0,0,1,0,0,7,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,197,0,20,152,25,0,0,0,0,0,0,152,64,11/24/2018,2018,11
2018-11-25T00:00:00.000-0500,129,0,0,0,150,87,0,10,0,0,13,450,102,19,0,0,18,1,0,0,0,1,0,0,17,3,0,0,0,0,0,0,3,0,0,0,2,1,0,0,1,0,1065,0,0,978,87,0,0,0,0,0,0,977,387,11/25/2018,2018,11
2018-11-26T00:00:00.000-0500,41,0,0,0,48,30,0,19,0,0,42,465,90,74,1,5,66,3,0,0,0,1,0,0,64,18,1,0,0,0,0,0,18,0,0,0,11,7,0,4,3,0,2152,27,157,1942,52,0,0,0,1,0,0,1913,744,11/26/2018,2018,11
2018-11-27T00:00:00.000-0500,31,0,0,0,20,51,0,11,0,0,38,467,99,62,0,6,50,4,2,0,0,5,0,0,45,17,0,0,0,4,0,0,16,0,0,0,11,6,0,4,3,2,1609,0,200,1293,114,0,0,0,207,0,0,1086,540,11/27/2018,2018,11
2018-11-28T00:00:00.000-0500,42,0,0,0,45,38,0,5,0,0,27,456,105,47,1,2,39,5,1,0,0,0,0,0,38,15,1,0,0,0,0,0,15,0,0,0,9,6,0,2,4,1,1681,82,107,1395,154,24,0,0,0,0,0,1313,638,11/28/2018,2018,11
2018-11-29T00:00:00.000-0500,47,0,0,0,50,42,0,5,0,0,33,457,125,46,1,5,40,1,0,0,0,1,0,0,38,13,1,0,0,1,0,0,13,0,0,0,7,6,0,4,1,0,1705,17,184,1468,51,0,0,0,1,0,0,1449,611,11/29/2018,2018,11
2018-11-30T00:00:00.000-0500,28,0,0,0,26,30,22,17,0,0,49,455,152,100,0,3,88,9,0,0,0,0,0,0,88,25,0,0,0,0,0,0,25,0,0,0,11,13,1,2,6,0,3152,0,160,2767,225,0,0,0,0,0,0,2767,717,11/30/2018,2018,11
2018-12-01T00:00:00.000-0500,68,0,0,0,0,68,0,3,0,0,5,441,150,6,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,216,0,0,216,0,0,0,0,0,0,0,216,68,12/1/2018,2018,12
2018-12-02T00:00:00.000-0500,101,0,0,0,101,0,0,3,0,0,5,436,142,7,1,0,7,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,468,121,0,468,0,0,0,0,0,0,0,347,202,12/2/2018,2018,12
2018-12-03T00:00:00.000-0500,57,0,0,0,50,74,0,2,0,0,16,437,120,20,1,2,17,1,0,0,0,0,0,0,16,7,1,0,0,0,0,0,7,0,0,0,5,2,0,1,0,0,1020,20,182,837,0,0,0,0,0,0,0,817,402,12/3/2018,2018,12
2018-12-04T00:00:00.000-0500,34,74,0,0,38,29,18,2,0,0,38,444,133,53,1,2,48,3,0,0,0,3,0,0,44,11,1,0,0,2,0,0,11,1,0,0,3,6,1,2,3,0,1781,18,33,1665,81,0,0,0,57,0,0,1589,383,12/4/2018,2018,12
2018-12-05T00:00:00.000-0500,48,0,0,0,41,60,0,13,0,0,24,446,138,46,0,4,39,3,0,0,0,1,0,0,38,11,0,0,0,1,0,0,10,0,0,0,7,4,0,3,1,0,1557,0,402,1082,72,0,0,0,35,0,0,1046,530,12/5/2018,2018,12
2018-12-06T00:00:00.000-0500,55,0,0,0,60,46,77,7,0,0,34,450,139,72,0,9,57,6,0,0,0,6,0,0,51,13,0,0,0,2,0,0,13,0,0,0,6,6,1,5,2,0,2329,0,281,1877,170,0,0,0,79,0,0,1797,719,12/6/2018,2018,12
2018-12-07T00:00:00.000-0500,39,0,0,0,23,58,0,10,0,0,24,435,116,42,1,3,36,3,0,0,0,2,0,0,33,11,1,0,0,2,0,0,11,0,0,0,6,5,0,2,1,0,1188,3,86,943,158,0,0,0,156,0,0,783,433,12/7/2018,2018,12
2018-12-08T00:00:00.000-0500,3,0,0,0,3,0,0,0,0,0,1,419,115,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,0,3,5,0,0,0,0,0,0,0,5,3,12/8/2018,2018,12
2018-12-09T00:00:00.000-0500,174,0,0,0,0,23,326,3,0,0,13,421,121,23,0,3,20,0,0,0,0,2,0,0,18,2,0,0,0,1,0,0,2,0,0,0,0,1,1,2,0,0,1469,0,57,1411,0,0,0,0,28,0,0,1382,349,12/9/2018,2018,12
2018-12-10T00:00:00.000-0500,167,471,0,0,148,33,0,1,0,0,19,423,117,45,0,12,32,1,0,0,0,4,0,0,28,5,0,0,0,2,0,0,5,1,0,0,2,2,0,2,1,0,5562,0,731,4785,46,0,0,0,693,0,0,4092,835,12/10/2018,2018,12
2018-12-11T00:00:00.000-0500,84,424,0,0,46,62,119,4,0,0,46,428,112,91,0,13,72,3,3,0,0,9,0,0,63,16,0,0,0,6,0,0,16,1,0,0,7,6,2,5,2,2,7297,0,830,6362,101,2,0,0,585,0,0,5777,1358,12/11/2018,2018,12
2018-12-12T00:00:00.000-0500,58,0,0,0,43,91,0,2,0,0,22,410,114,38,3,5,33,0,0,0,0,1,0,0,29,13,1,0,0,1,0,0,13,0,0,0,9,4,0,4,0,0,1806,34,268,1537,0,0,0,0,1,0,0,1501,761,12/12/2018,2018,12
2018-12-13T00:00:00.000-0500,56,0,0,0,55,39,146,8,0,0,22,409,103,47,0,4,37,1,5,0,0,2,0,0,35,9,0,0,0,1,0,0,9,0,0,0,3,5,1,3,1,2,1674,0,163,1379,15,115,0,0,55,0,0,1323,511,12/13/2018,2018,12
2018-12-14T00:00:00.000-0500,61,0,0,0,44,73,0,3,0,0,13,386,93,20,0,2,16,2,0,0,0,0,0,0,16,5,0,0,0,0,0,0,5,0,0,0,2,3,0,1,1,0,953,0,78,729,145,0,0,0,0,0,0,729,309,12/14/2018,2018,12
2018-12-15T00:00:00.000-0500,77,0,0,0,77,0,0,0,0,0,1,370,92,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,168,0,77,91,0,0,0,0,0,0,0,91,77,12/15/2018,2018,12
2018-12-16T00:00:00.000-0500,61,0,0,0,61,0,0,0,0,0,2,364,89,2,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,124,61,12/16/2018,2018,12
2018-12-17T00:00:00.000-0500,86,0,0,0,94,75,64,3,0,0,32,378,109,45,4,3,40,2,0,0,0,0,0,0,36,12,2,0,0,0,0,0,12,0,0,0,8,3,1,2,2,0,2612,100,241,2304,66,0,0,0,0,0,0,2204,1041,12/17/2018,2018,12
2018-12-18T00:00:00.000-0500,41,0,0,0,43,6,51,4,0,0,30,371,97,43,3,3,39,1,0,0,0,2,0,0,34,12,1,0,0,2,0,0,11,0,0,0,10,1,1,3,1,0,1496,66,124,1366,5,0,0,0,65,0,0,1234,497,12/18/2018,2018,12
2018-12-19T00:00:00.000-0500,40,0,0,0,18,61,0,2,0,0,10,339,88,18,0,3,14,1,0,0,0,0,0,0,14,6,0,0,0,0,0,0,6,0,0,0,3,3,0,3,1,0,611,0,107,486,17,0,0,0,0,0,0,486,241,12/19/2018,2018,12
2018-12-20T00:00:00.000-0500,73,0,0,0,80,70,0,2,0,0,6,327,74,10,1,2,6,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,1,2,0,1,1,0,610,28,164,385,59,0,0,0,0,0,0,357,221,12/20/2018,2018,12
2018-12-21T00:00:00.000-0500,36,0,0,0,32,45,0,2,0,0,6,325,73,10,0,0,8,2,0,0,0,1,0,0,7,3,0,0,0,1,0,0,3,0,0,0,2,1,0,0,1,0,293,0,0,201,91,0,0,0,36,0,0,165,110,12/21/2018,2018,12
2018-12-22T00:00:00.000-0500,6,0,0,0,0,12,0,2,0,0,3,327,75,14,0,2,11,0,1,0,0,8,0,0,3,2,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,1,284,0,118,166,0,0,0,0,9,0,0,156,12,12/22/2018,2018,12
2018-12-23T00:00:00.000-0500,0,0,0,0,0,0,0,1,0,0,1,326,73,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/23/2018,2018,12
2018-12-24T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,1,323,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/24/2018,2018,12
2018-12-25T00:00:00.000-0500,0,0,0,0,0,0,0,1,0,0,1,315,26,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,0,1094,0,0,0,0,0,0,0,1094,0,12/25/2018,2018,12
2018-12-26T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,288,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/26/2018,2018,12
2018-12-27T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,275,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/27/2018,2018,12
2018-12-28T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,269,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/28/2018,2018,12
2018-12-29T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/29/2018,2018,12
2018-12-30T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/30/2018,2018,12
2018-12-31T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/31/2018,2018,12
2019-01-01T00:00:00.000-0500,0,0,0,0,0,0,0,1,0,0,1,218,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019,2019,1
2019-01-02T00:00:00.000-0500,24,0,0,0,26,21,0,2,0,0,11,214,12,25,0,6,18,1,0,0,0,0,0,0,18,9,0,0,0,0,0,0,9,0,0,0,6,3,0,5,1,0,547,0,155,369,22,0,0,0,0,0,0,369,223,1/2/2019,2019,1
2019-01-03T00:00:00.000-0500,28,0,0,0,20,36,0,2,0,0,16,191,24,22,1,1,19,2,0,0,0,0,0,0,18,8,1,0,0,0,0,0,8,0,0,0,4,4,0,1,1,0,603,0,0,527,75,0,0,0,0,0,0,526,228,1/3/2019,2019,1
2019-01-04T00:00:00.000-0500,43,0,0,0,36,57,0,3,0,0,15,186,36,27,0,3,17,7,0,0,0,1,0,0,16,9,0,0,0,1,0,0,9,0,0,0,6,3,0,3,3,0,1128,0,156,704,267,0,0,0,28,0,0,675,392,1/4/2019,2019,1
2019-01-05T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,175,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/5/2019,2019,1
2019-01-06T00:00:00.000-0500,0,0,0,0,0,0,0,0,0,0,0,162,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/2019,2019,1
2019-01-07T00:00:00.000-0500,65,0,60,0,54,79,0,5,0,0,39,176,65,71,0,11,59,1,0,0,0,4,0,0,55,12,0,0,0,1,0,0,12,0,1,0,6,5,0,4,1,0,3037,0,391,2592,54,0,0,0,93,0,0,2499,784,1/7/2019,2019,1
2019-01-08T00:00:00.000-0500,47,0,0,87,27,80,0,11,0,0,45,195,96,105,1,28,74,2,1,0,0,2,0,0,71,22,1,0,0,2,0,0,22,0,0,1,14,7,0,2,2,1,4391,34,1435,2861,93,1,0,0,138,0,0,2688,1038,1/8/2019,2019,1
2019-01-09T00:00:00.000-0500,21,0,0,0,0,32,0,2,0,0,14,197,95,21,0,5,15,1,0,0,0,1,0,0,14,6,0,0,0,1,0,0,6,0,0,0,2,4,0,1,1,0,468,0,195,244,28,0,0,0,21,0,0,222,131,1/9/2019,2019,1
2019-01-10T00:00:00.000-0500,27,0,0,0,26,30,0,4,0,0,24,177,103,33,0,1,30,2,0,0,0,1,0,0,29,9,0,0,0,1,0,0,9,0,0,0,6,3,0,1,2,0,776,0,36,660,79,0,0,0,33,0,0,627,251,1/10/2019,2019,1
2019-01-11T00:00:00.000-0500,38,0,0,0,32,46,59,6,0,0,27,185,105,49,0,6,41,2,0,0,0,1,0,0,40,12,0,0,0,1,0,0,12,0,0,0,8,3,1,2,1,0,1478,0,147,1210,119,0,0,0,47,0,0,1163,457,1/11/2019,2019,1
2019-01-12T00:00:00.000-0500,8,0,0,0,8,0,0,2,0,0,2,179,107,4,0,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,42,0,29,12,0,0,0,0,0,0,0,12,8,1/12/2019,2019,1
2019-01-13T00:00:00.000-0500,0,0,0,0,0,0,0,1,0,0,1,177,108,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/13/2019,2019,1
2019-01-14T00:00:00.000-0500,24,73,0,0,16,5,84,9,0,0,44,211,122,95,0,21,70,4,0,0,0,6,0,0,64,21,0,0,0,5,0,0,21,2,0,0,17,1,1,2,4,0,3124,0,783,2309,31,0,0,0,137,0,0,2171,514,1/14/2019,2019,1
2019-01-15T00:00:00.000-0500,41,0,0,0,27,50,0,4,0,0,12,213,101,19,1,4,15,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,5,0,0,0,2,3,0,2,0,0,923,0,125,797,0,0,0,0,0,0,0,796,206,1/15/2019,2019,1
2019-01-16T00:00:00.000-0500,35,0,0,0,26,38,53,9,0,0,21,211,108,31,2,0,29,2,0,0,0,3,0,0,24,6,2,0,0,3,0,0,6,0,0,0,3,2,1,0,1,0,698,78,0,671,27,0,0,0,72,0,0,520,210,1/16/2019,2019,1
2019-01-17T00:00:00.000-0500,45,64,0,0,49,10,0,8,0,0,31,214,117,61,1,7,38,14,2,0,0,0,0,0,37,15,1,0,0,0,0,0,14,1,0,0,12,2,0,3,1,1,2111,63,155,1247,708,0,0,0,0,0,0,1184,684,1/17/2019,2019,1
2019-01-18T00:00:00.000-0500,31,0,0,0,22,38,64,4,0,0,30,228,124,65,4,10,46,9,0,0,0,5,0,0,37,17,3,0,0,3,0,0,16,0,0,0,9,7,1,7,4,0,1714,128,277,1098,338,0,0,0,74,0,0,896,537,1/18/2019,2019,1
2019-01-19T00:00:00.000-0500,55,0,0,0,0,0,55,2,0,0,9,234,130,14,0,1,13,0,0,0,0,3,0,0,10,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,392,0,7,384,0,0,0,0,98,0,0,285,55,1/19/2019,2019,1
2019-01-20T00:00:00.000-0500,25,0,0,0,33,13,33,2,0,0,16,242,140,19,0,0,19,0,0,0,0,1,0,0,18,5,0,0,0,1,0,0,5,0,0,0,2,2,1,0,0,0,547,0,0,547,0,0,0,0,18,0,0,528,127,1/20/2019,2019,1
2019-01-21T00:00:00.000-0500,41,0,0,0,43,37,0,10,0,0,18,253,116,34,0,0,32,2,0,0,0,1,0,0,31,7,0,0,0,1,0,0,7,0,0,0,5,2,0,0,1,0,855,0,0,799,55,0,0,0,0,0,0,799,293,1/21/2019,2019,1
2019-01-22T00:00:00.000-0500,29,0,0,0,24,32,61,16,0,0,43,281,139,68,2,1,64,3,0,0,0,3,0,0,59,16,1,0,0,2,0,0,16,0,0,0,11,4,1,1,2,0,1644,55,3,1539,101,0,0,0,58,0,0,1425,466,1/22/2019,2019,1
2019-01-23T00:00:00.000-0500,36,0,0,0,43,23,0,4,0,0,25,288,144,40,0,7,31,2,0,0,0,0,0,0,31,13,0,0,0,0,0,0,13,0,0,0,8,5,0,6,1,0,1138,0,271,811,56,0,0,0,0,0,0,811,468,1/23/2019,2019,1
2019-01-24T00:00:00.000-0500,46,0,0,0,51,39,17,11,0,0,45,310,154,79,1,4,63,11,1,0,0,4,0,0,58,21,1,0,0,3,0,0,21,0,0,0,16,3,2,4,5,1,2553,59,206,2149,183,14,0,0,132,0,0,1957,985,1/24/2019,2019,1
2019-01-25T00:00:00.000-0500,40,0,0,0,34,39,55,9,0,0,42,328,163,73,4,15,50,8,0,0,0,5,0,0,41,18,2,0,0,4,0,0,18,0,0,0,8,7,3,8,4,0,2691,89,798,1619,272,0,0,0,47,0,0,1482,722,1/25/2019,2019,1
2019-01-26T00:00:00.000-0500,67,0,0,0,0,67,0,0,0,0,7,335,162,7,0,0,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,514,0,0,514,0,0,0,0,0,0,0,514,135,1/26/2019,2019,1
2019-01-27T00:00:00.000-0500,29,44,0,0,21,37,0,3,0,0,19,341,162,31,0,1,28,0,2,0,0,7,0,0,21,5,0,0,0,2,0,0,5,1,0,0,3,1,0,1,0,2,605,0,1,592,0,11,0,0,92,0,0,499,147,1/27/2019,2019,1
2019-01-28T00:00:00.000-0500,36,0,0,0,36,21,76,12,0,0,42,349,183,85,2,7,72,6,0,0,0,2,0,0,68,16,2,0,0,1,0,0,16,0,0,0,9,5,2,3,4,0,2486,50,178,2135,173,0,0,0,5,0,0,2079,586,1/28/2019,2019,1
2019-01-29T00:00:00.000-0500,38,0,0,0,29,48,62,13,0,0,52,363,184,93,3,2,81,10,0,0,0,1,1,0,76,26,2,0,0,1,1,0,25,0,0,0,15,10,1,2,3,0,2935,65,74,2706,154,0,0,0,58,103,0,2479,1000,1/29/2019,2019,1
2019-01-30T00:00:00.000-0500,39,0,0,0,31,51,28,6,0,0,47,378,198,83,0,5,71,7,0,0,0,4,0,0,67,21,0,0,0,2,0,0,21,0,0,0,11,9,1,2,4,0,2626,0,190,2226,209,0,0,0,49,0,0,2177,838,1/30/2019,2019,1
2019-01-31T00:00:00.000-0500,42,0,0,0,47,24,0,9,0,0,36,394,191,59,2,3,54,2,0,0,0,5,0,0,47,20,1,0,0,3,0,0,20,0,0,0,16,4,0,3,2,0,2115,58,190,1868,56,0,0,0,108,0,0,1702,852,1/31/2019,2019,1
2019-02-01T00:00:00.000-0500,54,0,0,0,51,58,0,9,0,0,34,408,181,56,0,7,46,3,0,0,0,2,0,0,44,15,0,0,0,2,0,0,14,0,0,0,9,6,0,6,1,0,1980,0,271,1591,117,0,0,0,121,0,0,1469,814,2/1/2019,2019,2
2019-02-02T00:00:00.000-0500,30,0,0,0,23,50,0,4,0,0,10,410,183,15,0,1,13,0,1,0,0,0,0,0,13,4,0,0,0,0,0,0,4,0,0,0,3,1,0,1,0,1,337,0,56,272,0,8,0,0,0,0,0,272,121,2/2/2019,2019,2
2019-02-03T00:00:00.000-0500,36,0,0,0,31,41,50,4,0,0,21,412,186,26,0,1,23,2,0,0,0,3,0,0,20,5,0,0,0,1,0,0,5,0,0,0,3,1,1,1,1,0,1754,0,0,1679,75,0,0,0,108,0,0,1570,184,2/3/2019,2019,2
2019-02-04T00:00:00.000-0500,42,103,0,0,20,57,0,16,0,0,40,423,185,78,8,1,69,6,2,0,0,0,0,0,61,14,1,0,0,0,0,0,14,1,0,0,7,6,0,1,2,2,2318,120,60,2109,148,0,0,0,0,0,0,1989,591,2/4/2019,2019,2
2019-02-05T00:00:00.000-0500,32,0,0,0,25,44,43,28,0,0,69,450,203,144,5,5,125,13,1,0,0,12,0,0,108,33,3,0,0,8,0,0,33,0,0,0,21,9,3,4,5,1,3440,128,201,2924,313,0,0,0,223,0,0,2572,1077,2/5/2019,2019,2
2019-02-06T00:00:00.000-0500,39,0,0,0,27,50,37,14,0,0,66,459,219,117,1,8,94,12,3,0,0,5,0,0,88,26,1,0,0,3,0,0,25,0,0,0,12,13,1,4,6,1,3270,28,237,2661,331,39,0,0,134,0,0,2498,1030,2/6/2019,2019,2
